navn,loknr,X,Y,objectid,prodorgnavn,loktilstand,mu_dato,mu_type,rapportid,status_lokalitet,plassering,vannmiljo,fylke,kommune,lat_lokalitet,lon_lokalitet,url,globalid
VIKANE 1,27315,6.20838300000003,60.263667,8544030,RESIPIENTANALYSE AS,2,"[2016, 9]",b,AR143830730,KLARERT,SJØ,SALTVANN,VESTLAND,ULLENSVANG,60.263667,6.208383,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR143830730/attachments/19411,{A20B26E6-5637-4589-A92E-1B0EAE76EC0C}
VIKANE 1,27315,6.20838300000003,60.263667,8544719,RESIPIENTANALYSE HAVELAND,2,"[2008, 35]",b,AR170086965,KLARERT,SJØ,SALTVANN,VESTLAND,ULLENSVANG,60.263667,6.208383,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR170086965/attachments/23722,{B4BBD1A8-13B0-4D22-B154-2C6E22693229}
VIKANE 1,27315,6.20838300000003,60.263667,8545064,RESIPIENTANALYSE AS,3,"[2017, 16]",b,AR199287645,KLARERT,SJØ,SALTVANN,VESTLAND,ULLENSVANG,60.263667,6.208383,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR199287645/attachments/26284,{4445E3C1-0213-46D9-B075-B6B8A3CE76B3}
VIKANE 1,27315,6.20838300000003,60.263667,8545821,RESIPIENTANALYSE AS,1,"[2018, 9]",b,AR250235604,KLARERT,SJØ,SALTVANN,VESTLAND,ULLENSVANG,60.263667,6.208383,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR250235604/attachments/32563,{D3C448FC-6879-4074-89FD-019E7BAA6613}
VIKANE 1,27315,6.20838300000003,60.263667,8546784,RESIPIENTANALYSE AS,3,"[2019, 15]",b,AR316743486,KLARERT,SJØ,SALTVANN,VESTLAND,ULLENSVANG,60.263667,6.208383,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR316743486/attachments/44275,{78325E11-92AF-4338-98F0-E94C76C035CC}
VIKANE 1,27315,6.20838300000003,60.263667,8550429,RESIPIENTANALYSE AS,1,"[2020, 8]",b,AR361751042,KLARERT,SJØ,SALTVANN,VESTLAND,ULLENSVANG,60.263667,6.208383,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR361751042/attachments/51786,{42B32A47-9829-4DA3-B669-3ED901251409}
VIKNABUKTA,13652,5.50893300000001,60.441283,8540606,RESIPIENTANALYSE Haveland,4,"[2011, 9]",b,AM94086216,TRUKKET,SJØ,SALTVANN,HORDALAND,OSTERÃ˜Y,60.441283,5.508933,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AM94086216/attachments/920,{10BE0589-5853-426A-B29B-3FA7EEE61D69}
VIKNABUKTA,13652,5.50893300000001,60.441283,8540870,RESIPIENTANALYSE Haveland,4,"[2011, 46]",b,AM103149999,TRUKKET,SJØ,SALTVANN,HORDALAND,OSTERÃ˜Y,60.441283,5.508933,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AM103149999/attachments/1221,{7C81B072-4865-4580-9CD3-6DFDBF6A233B}
VIKNABUKTA,13652,5.50893300000001,60.441283,8542445,RESIPIENTANALYSE AS,1,"[2012, 12]",b,AR69871708,TRUKKET,SJØ,SALTVANN,HORDALAND,OSTERÃ˜Y,60.441283,5.508933,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR69871708/attachments/5958,{026DCBAD-7908-4171-B8FD-FDDB86E1EEE3}
VIKNABUKTA,13652,5.50893300000001,60.441283,8543109,Norsk Institutt for Vannforskning,4,"[2015, 6]",b,AR93817539,TRUKKET,SJØ,SALTVANN,HORDALAND,OSTERÃ˜Y,60.441283,5.508933,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR93817539/attachments/14391,{155A4B06-4309-4152-A95A-10442628C3C9}
VINDHAMMARNESET,36717,17.606183,69.468417,8545870,ÅKERBLÅ AS,2,"[2018, 12]",b,AR254710084,KLARERT,SJØ,SALTVANN,TROMS OG FINNMARK,SENJA,69.468417,17.606183,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR254710084/attachments/32965,{BB747801-9F48-45CA-880D-D34F18B16A69}
VINDHAMMARNESET,36717,17.606183,69.468417,8546234,ÅKERBLÅ AS,2,"[2018, 32]",b,AR278442522,KLARERT,SJØ,SALTVANN,TROMS OG FINNMARK,SENJA,69.468417,17.606183,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR278442522/attachments/37324,{7B9A12E4-3485-408E-8ED5-8392B0B653A2}
VINDHAMMARNESET,36717,17.606183,69.468417,8547193,ÅKERBLÅ AS,1,"[2019, 32]",b,AR335006947,KLARERT,SJØ,SALTVANN,TROMS OG FINNMARK,SENJA,69.468417,17.606183,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR335006947/attachments/47686,{AF9CE867-D705-4764-A045-B6DF48926B65}
VINDHAMMARNESET,36717,17.606183,69.468417,8548512,ÅKERBLÅ AS,2,"[2020, 51]",b,AR411877990,KLARERT,SJØ,SALTVANN,TROMS OG FINNMARK,SENJA,69.468417,17.606183,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR411877990/attachments/58870,{F8EC8AFE-7B13-43A8-999B-7B2F92CB17C8}
VINDHAMMARNESET,36717,17.606183,69.468417,8548716,ÅKERBLÅ AS,1,"[2021, 12]",b,AR425492881,KLARERT,SJØ,SALTVANN,TROMS OG FINNMARK,SENJA,69.468417,17.606183,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR425492881/attachments/60299,{5FCFB2AB-6CC7-49EC-8A0B-268619DFD244}
VINDHAMMEREN,11252,14.59325,68.78065,8540615,VESTERÅLEN FISKEHELSETJENESTE AS,3,"[2011, 50]",b,AM94316356,KLARERT,SJØ,SALTVANN,NORDLAND,BØ I NORDLAND,68.78065,14.59325,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AM94316356/attachments/932,{9897CAD9-E43F-42E3-BBE2-0E33CD510A17}
VINDHAMMEREN,11252,14.59325,68.78065,8541830,VESTERÅLEN FISKEHELSETJENESTE AS,1,"[2013, 40]",b,AR52292938,KLARERT,SJØ,SALTVANN,NORDLAND,BØ I NORDLAND,68.78065,14.59325,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR52292938/attachments/2927,{41DAA6CE-DE9D-4A49-AB52-A8743681FE23}
VINDHAMMEREN,11252,14.59325,68.78065,8543561,VESTERÅLEN FISKEHELSETJENESTE AS,1,"[2015, 39]",b,AR118298376,KLARERT,SJØ,SALTVANN,NORDLAND,BØ I NORDLAND,68.78065,14.59325,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR118298376/attachments/17194,{34BBA653-4A63-4582-9D07-0C1040073178}
VINDHAMMEREN,11252,14.59325,68.78065,8544363,VESTERÅLEN FISKEHELSETJENESTE AS,2,"[2010, 50]",b,AR160381711,KLARERT,SJØ,SALTVANN,NORDLAND,BØ I NORDLAND,68.78065,14.59325,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR160381711/attachments/21694,{F81561CF-D016-456B-ACDD-C21C86D70742}
VINDHAMMEREN,11252,14.59325,68.78065,8544364,VESTERÅLEN FISKEHELSETJENESTE AS,3,"[2009, 45]",b,AR160382127,KLARERT,SJØ,SALTVANN,NORDLAND,BØ I NORDLAND,68.78065,14.59325,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR160382127/attachments/21695,{F872520C-6CD5-42D8-A22B-A732EDBB3E31}
VINDHAMMEREN,11252,14.59325,68.78065,8544365,VESTERÅLEN FISKEHELSETJENESTE AS,2,"[2012, 32]",b,AR160382582,KLARERT,SJØ,SALTVANN,NORDLAND,BØ I NORDLAND,68.78065,14.59325,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR160382582/attachments/21696,{1B6DBACE-104C-4D7C-86A3-A987D6E76BBA}
VINDHAMMEREN,11252,14.59325,68.78065,8545634,Akvaplan Niva AS,4,"[2017, 48]",b,AR237100992,KLARERT,SJØ,SALTVANN,NORDLAND,BØ I NORDLAND,68.78065,14.59325,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR237100992/attachments/31658,{B22592D1-D02B-467C-9C38-0BEE3F219BB2}
VINDHAMMEREN,11252,14.59325,68.78065,8547456,Akvaplan Niva AS,2,"[2018, 44]",b,AR351195557,KLARERT,SJØ,SALTVANN,NORDLAND,BØ I NORDLAND,68.78065,14.59325,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR351195557/attachments/50413,{94DE3A37-175B-4B15-B9E9-3B468C5FFBC9}
VINDHAMMEREN,11252,14.59325,68.78065,8547752,Akvaplan Niva AS,1,"[2020, 12]",b,AR370953515,KLARERT,SJØ,SALTVANN,NORDLAND,BØ I NORDLAND,68.78065,14.59325,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR370953515/attachments/52818,{8A0FCD46-0ED7-4366-A691-F144995216E9}
VINDHAMMEREN,11252,14.59325,68.78065,8547985,Akvaplan Niva AS,2,"[2020, 27]",b,AR384670554,KLARERT,SJØ,SALTVANN,NORDLAND,BØ I NORDLAND,68.78065,14.59325,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR384670554/attachments/55425,{28601BCF-8D69-4ECB-A28D-F7FF8C47389A}
VINDHAMMEREN,11252,14.59325,68.78065,8548314,Akvaplan Niva AS,1,"[2020, 41]",b,AR398622577,KLARERT,SJØ,SALTVANN,NORDLAND,BØ I NORDLAND,68.78065,14.59325,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR398622577/attachments/58316,{7E84346C-5671-4794-9C51-C45926BE4492}
VINDHAMMEREN,11252,14.59325,68.78065,8548469,Akvaplan Niva AS,2,"[2020, 41]",b,AR409219458,KLARERT,SJØ,SALTVANN,NORDLAND,BØ I NORDLAND,68.78065,14.59325,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR409219458/attachments/58068,{C88471FF-BECD-47C3-B3FB-A53EE9943A7D}
VINDHAMMEREN,11252,14.59325,68.78065,8548854,Akvaplan Niva AS,2,"[2021, 18]",b,AR433760601,KLARERT,SJØ,SALTVANN,NORDLAND,BØ I NORDLAND,68.78065,14.59325,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR433760601/attachments/61768,{5EBC50E8-5FD4-4E28-B77E-CB562306CB9A}
VINDSNES,12839,7.28019999999998,62.285333,8539455,KYSTLAB AS,1,"[2009, 47]",b,AM64839737,KLARERT,SJØ,SALTVANN,MØRE OG ROMSDAL,FJORD,62.285333,7.2802,,{40A94964-30B4-475A-BC76-773BC5520608}
VINDSNES,12839,7.28019999999998,62.285333,8540201,KYSTLAB AS,2,"[2011, 15]",b,AM93012692,KLARERT,SJØ,SALTVANN,MØRE OG ROMSDAL,FJORD,62.285333,7.2802,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AM93012692/attachments/883,{F8922AF7-3836-497E-B73F-328B86B80741}
VINDSNES,12839,7.28019999999998,62.285333,8541659,KYSTLAB AS,2,"[2012, 21]",b,AR50994331,KLARERT,SJØ,SALTVANN,MØRE OG ROMSDAL,FJORD,62.285333,7.2802,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR50994331/attachments/2202,{696BE0A5-065F-4D97-A8C6-4163641D19B5}
VINDSNES,12839,7.28019999999998,62.285333,8542136,FISKE LIV AS,2,"[2013, 51]",b,AR56790298,KLARERT,SJØ,SALTVANN,MØRE OG ROMSDAL,FJORD,62.285333,7.2802,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR56790298/attachments/4424,{7A450AAB-4D29-4059-BE05-C1C6B91487FB}
VINDSNES,12839,7.28019999999998,62.285333,8542733,FISKE LIV AS,2,"[2014, 34]",b,AR78539079,KLARERT,SJØ,SALTVANN,MØRE OG ROMSDAL,FJORD,62.285333,7.2802,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR78539079/attachments/12404,{3613C431-1551-4642-B924-9813AE424A23}
VINDSNES,12839,7.28019999999998,62.285333,8543599,FISKE LIV AS,2,"[2015, 39]",b,AR119005259,KLARERT,SJØ,SALTVANN,MØRE OG ROMSDAL,FJORD,62.285333,7.2802,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR119005259/attachments/17384,{8D046D54-690D-42FF-9235-1CDD33159252}
VINDSNES,12839,7.28019999999998,62.285333,8544231,KYSTLAB PREBIO AS,1,"[2007, 50]",b,AR155133270,KLARERT,SJØ,SALTVANN,MØRE OG ROMSDAL,FJORD,62.285333,7.2802,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR155133270/attachments/20902,{FCC0D91B-5BB8-48EE-94E2-0040D65ED364}
VINDSNES,12839,7.28019999999998,62.285333,8544502,ÅKERBLÅ AS,1,"[2016, 34]",b,AR166287022,KLARERT,SJØ,SALTVANN,MØRE OG ROMSDAL,FJORD,62.285333,7.2802,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR166287022/attachments/22475,{B9344DF2-C9B3-44F9-9145-42FFD428C30B}
VINDSNES,12839,7.28019999999998,62.285333,8545472,ÅKERBLÅ AS,1,"[2017, 43]",b,AR224109398,KLARERT,SJØ,SALTVANN,MØRE OG ROMSDAL,FJORD,62.285333,7.2802,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR224109398/attachments/30161,{12C1F551-8A39-48B7-B9C3-CC36DF617537}
VINDSNES,12839,7.28019999999998,62.285333,8546789,ÅKERBLÅ AS,2,"[2019, 8]",b,AR317071791,KLARERT,SJØ,SALTVANN,MØRE OG ROMSDAL,FJORD,62.285333,7.2802,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR317071791/attachments/44280,{281387BB-4DC7-4131-BDD6-6A527A65CE7C}
VINDSNES,12839,7.28019999999998,62.285333,8547924,ÅKERBLÅ AS,2,"[2020, 23]",b,AR381771974,KLARERT,SJØ,SALTVANN,MØRE OG ROMSDAL,FJORD,62.285333,7.2802,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR381771974/attachments/54988,{DA508DBA-A0AF-425C-9346-D124911A5EF6}
VINDSNES,12839,7.28019999999998,62.285333,8550661,ÅKERBLÅ AS,2,"[2021, 26]",b,AR453456031,KLARERT,SJØ,SALTVANN,MØRE OG ROMSDAL,FJORD,62.285333,7.2802,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR453456031/attachments/69396,{382A965D-C4B6-4B51-B1DC-8441742735B3}
VINDSVIK,13226,6.32246700000002,59.299817,8539445,UNIFOB AS,2,"[2009, 37]",b,AM64209367,KLARERT,SJØ,SALTVANN,ROGALAND,HJELMELAND,59.299817,6.322467,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AM64209367/attachments/69,{D15180C9-F0AA-4ECE-861A-7D6D629F8173}
VINDSVIK,13226,6.32246700000002,59.299817,8539598,UNI RESEARCH AS,2,"[2010, 33]",b,AM79271518,KLARERT,SJØ,SALTVANN,ROGALAND,HJELMELAND,59.299817,6.322467,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AM79271518/attachments/275,{C9156F79-EE18-4ACB-9FDD-913F09CA5651}
VINDSVIK,13226,6.32246700000002,59.299817,8540194,UNI RESEARCH AS,2,"[2011, 34]",b,AM92959539,KLARERT,SJØ,SALTVANN,ROGALAND,HJELMELAND,59.299817,6.322467,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AM92959539/attachments/876,{D58EEADF-E103-4DC4-9013-114CC3FD5DCA}
VINDSVIK,13226,6.32246700000002,59.299817,8543963,Rådgivende Biologer AS,2,"[2015, 51]",b,AR141852687,KLARERT,SJØ,SALTVANN,ROGALAND,HJELMELAND,59.299817,6.322467,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR141852687/attachments/19203,{DE5543C0-CC4F-4A30-A120-314FA6FC79C1}
VINDSVIK,13226,6.32246700000002,59.299817,8544753,Rådgivende Biologer AS,1,"[2016, 35]",b,AR174649472,KLARERT,SJØ,SALTVANN,ROGALAND,HJELMELAND,59.299817,6.322467,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR174649472/attachments/23919,{AF4F082D-BFB4-4CF5-81BC-6937EAA1A891}
VINDSVIK,13226,6.32246700000002,59.299817,8545885,Rådgivende Biologer AS,1,"[2018, 11]",b,AR255359473,KLARERT,SJØ,SALTVANN,ROGALAND,HJELMELAND,59.299817,6.322467,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR255359473/attachments/33041,{DDF9F5F9-10EA-4AC0-88CE-216FDF8324C5}
VINDVIKA,19235,15.165583,67.533167,8539650,HELGELAND HAVBRUKSSTASJON AS,1,"[2009, 49]",b,AM68517504,KLARERT,SJØ,SALTVANN,NORDLAND,BODØ,67.533167,15.165583,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AM68517504/attachments/52,{327372A3-06B7-4C49-9F45-A1914777A506}
VINDVIKA,19235,15.165583,67.533167,8540242,HELGELAND HAVBRUKSSTASJON AS,1,"[2011, 21]",b,AM92683670,KLARERT,SJØ,SALTVANN,NORDLAND,BODØ,67.533167,15.165583,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AM92683670/attachments/412,{80B22A96-84DF-45B5-84BC-9E738B7EBB9D}
VINDVIKA,19235,15.165583,67.533167,8541227,HELGELAND HAVBRUKSSTASJON AS,1,"[2012, 48]",b,AM104261344,KLARERT,SJØ,SALTVANN,NORDLAND,BODØ,67.533167,15.165583,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AM104261344/attachments/1591,{0024368C-C6B1-4662-9E53-6FD9D4D0C9F7}
VINDVIKA,19235,15.165583,67.533167,8542766,HELGELAND HAVBRUKSSTASJON AS,1,"[2014, 39]",b,AR79137154,KLARERT,SJØ,SALTVANN,NORDLAND,BODØ,67.533167,15.165583,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR79137154/attachments/12522,{E0EC9AE4-DC0B-465F-8CA3-CFBB21601496}
VINDVIKA,19235,15.165583,67.533167,8543480,LETSEA AS,1,"[2015, 37]",b,AR116373044,KLARERT,SJØ,SALTVANN,NORDLAND,BODØ,67.533167,15.165583,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR116373044/attachments/16858,{584F7E24-7C15-4D2B-BC5B-D893E73CD672}
VINDVIKA,19235,15.165583,67.533167,8546803,AQUA KOMPETANSE AS,1,"[2018, 37]",b,AR317924456,KLARERT,SJØ,SALTVANN,NORDLAND,BODØ,67.533167,15.165583,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR317924456/attachments/44294,{27776239-FF06-4F03-A96F-7167E6B9F2E1}
VINNAEIDE,10834,23.372333,70.568883,8539760,AKVAPLAN NIVA AS,1,"[2009, 10]",b,AM73373153,TRUKKET,SJØ,SALTVANN,FINNMARK,HAMMERFEST,70.568883,23.372333,,{E60F79B9-2499-4B51-B582-9C708CE970F3}
VINNAEIDE,10834,23.372333,70.568883,8540375,AKVAPLAN NIVA AS,2,"[2011, 7]",b,AM90696339,TRUKKET,SJØ,SALTVANN,FINNMARK,HAMMERFEST,70.568883,23.372333,,{0E9ACEBF-D0BF-4269-8EB3-C0A9558BD226}
VINNAEIDE,10834,23.372333,70.568883,8542594,Akvaplan Niva AS,1,"[2014, 15]",b,AR75228773,TRUKKET,SJØ,SALTVANN,FINNMARK,HAMMERFEST,70.568883,23.372333,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR75228773/attachments/7914,{7DABB4CF-9E90-42F5-A821-AAD0C2A35FE6}
VINNALANDET,10616,23.397883,70.57315,8539759,AKVAPLAN NIVA AS,1,"[2009, 10]",b,AM73373015,KLARERT,SJØ,SALTVANN,TROMS OG FINNMARK,HAMMERFEST,70.57315,23.397883,,{66B83774-7CA6-4FC8-BB95-D43D675477C5}
VINNALANDET,10616,23.397883,70.57315,8540374,AKVAPLAN NIVA AS,1,"[2011, 19]",b,AM90696145,KLARERT,SJØ,SALTVANN,TROMS OG FINNMARK,HAMMERFEST,70.57315,23.397883,,{27959F37-3B31-4135-9541-F6904826E0E6}
VINNALANDET,10616,23.397883,70.57315,8542149,Akvaplan Niva AS,2,"[2013, 6]",b,AR56946708,KLARERT,SJØ,SALTVANN,TROMS OG FINNMARK,HAMMERFEST,70.57315,23.397883,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR56946708/attachments/4454,{D84733F1-74F9-4011-8D95-E0209420C9C7}
VINNALANDET,10616,23.397883,70.57315,8542597,Akvaplan Niva AS,1,"[2014, 15]",b,AR75248490,KLARERT,SJØ,SALTVANN,TROMS OG FINNMARK,HAMMERFEST,70.57315,23.397883,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR75248490/attachments/7974,{2469A05D-F62B-4976-8F02-3B87FDED0690}
VINNALANDET,10616,23.397883,70.57315,8545318,Akvaplan Niva AS,1,"[2016, 38]",b,AR217980580,KLARERT,SJØ,SALTVANN,TROMS OG FINNMARK,HAMMERFEST,70.57315,23.397883,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR217980580/attachments/28915,{8A2481D9-84A9-4514-9FEB-B4F6309ED731}
VINNALANDET,10616,23.397883,70.57315,8546248,Akvaplan Niva AS,2,"[2018, 25]",b,AR278688050,KLARERT,SJØ,SALTVANN,TROMS OG FINNMARK,HAMMERFEST,70.57315,23.397883,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR278688050/attachments/37382,{AE4FCC46-434D-43B2-B129-ACF3BB4BBCCB}
VINNALANDET,10616,23.397883,70.57315,8546829,Akvaplan Niva AS,2,"[2019, 15]",b,AR319880886,KLARERT,SJØ,SALTVANN,TROMS OG FINNMARK,HAMMERFEST,70.57315,23.397883,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR319880886/attachments/44320,{778605F3-229F-4715-9DE3-EE444571B877}
VINNALANDET,10616,23.397883,70.57315,8548046,Akvaplan Niva AS,1,"[2020, 32]",b,AR386681738,KLARERT,SJØ,SALTVANN,TROMS OG FINNMARK,HAMMERFEST,70.57315,23.397883,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR386681738/attachments/55794,{F0B5BC47-5D2E-4B02-B811-B5BB1F5938C7}
VINNALANDET,10616,23.397883,70.57315,8550495,Akvaplan Niva AS,1,"[2020, 9]",b,AR365152912,KLARERT,SJØ,SALTVANN,TROMS OG FINNMARK,HAMMERFEST,70.57315,23.397883,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR365152912/attachments/52127,{3546EC7E-DEB5-4714-BBA7-D815E1EE1F86}
