LOK_NAVN,LOK_NR,TILL_NR,ORG.NR/PERS.NR,NAVN,ADRESSE,POSTNR,POSTSTED,TILDELINGSTIDSPUNKT,TIDSBEGRENSET,TILL_KOMNR,TILL_KOM,FORMÅL,PRODUKSJONSFORM,ART,TILL_KAP,TILL_ENHET,LOK_KOMNR,LOK_KOM,LOK_PLASS,VANNMILJØ,LOK_KAP,LOK_ENHET,N_GEOWGS84,Ø_GEOWGS84,PROD_OMR
ANGELSKÅR,13563,H OR0004,886813082.0,LERØY VEST AS,SKIPAVIKA 54,5397,BEKKJARVIK,14.08.1973,,4630,OSTERØY,KOMMERSIELL,MATFISK,Laks,733.00,TN,4630,OSTERØY,SJØ,SALTVANN,4680.00,TN,60.523333,5.352617,4.0
ANGELSKÅR,13563,H OR0005,929363833.0,SJØTROLL HAVBRUK AS,SKIPAVIKA 54,5397,BEKKJARVIK,01.04.1973,,4630,OSTERØY,KOMMERSIELL,MATFISK,Laks,733.00,TN,4630,OSTERØY,SJØ,SALTVANN,4680.00,TN,60.523333,5.352617,4.0
ANGELSKÅR,13563,H OR0006,929363833.0,SJØTROLL HAVBRUK AS,SKIPAVIKA 54,5397,BEKKJARVIK,16.06.1977,,4630,OSTERØY,KOMMERSIELL,MATFISK,Laks,733.00,TN,4630,OSTERØY,SJØ,SALTVANN,4680.00,TN,60.523333,5.352617,4.0
ANGELSKÅR,13563,H OR0007,929363833.0,SJØTROLL HAVBRUK AS,SKIPAVIKA 54,5397,BEKKJARVIK,13.06.1977,,4630,OSTERØY,KOMMERSIELL,MATFISK,Laks,733.00,TN,4630,OSTERØY,SJØ,SALTVANN,4680.00,TN,60.523333,5.352617,4.0
ANGELSKÅR,13563,H OR0026,886813082.0,LERØY VEST AS,SKIPAVIKA 54,5397,BEKKJARVIK,19.02.1987,,4630,OSTERØY,KOMMERSIELL,MATFISK,Laks,733.00,TN,4630,OSTERØY,SJØ,SALTVANN,4680.00,TN,60.523333,5.352617,4.0
ANGELSKÅR,13563,H V 0001,886813082.0,LERØY VEST AS,SKIPAVIKA 54,5397,BEKKJARVIK,08.12.1973,,4628,VAKSDAL,KOMMERSIELL,MATFISK,Laks,733.00,TN,4630,OSTERØY,SJØ,SALTVANN,4680.00,TN,60.523333,5.352617,4.0
ANGSTAUREN,13518,T K 0001,985940460.0,LERØY AURORA AS,POSTBOKS 2123,9267,TROMSØ,02.08.1977,,5423,KARLSØY,KOMMERSIELL,MATFISK,Laks,984.00,TN,5401,TROMSØ,SJØ,SALTVANN,5670.00,TN,69.695333,18.170267,11.0
ANGSTAUREN,13518,T K 0004,985940460.0,LERØY AURORA AS,POSTBOKS 2123,9267,TROMSØ,10.01.1985,,5423,KARLSØY,KOMMERSIELL,MATFISK,Laks,984.00,TN,5401,TROMSØ,SJØ,SALTVANN,5670.00,TN,69.695333,18.170267,11.0
ANGSTAUREN,13518,T K 0020,985940460.0,LERØY AURORA AS,POSTBOKS 2123,9267,TROMSØ,13.09.1990,,5423,KARLSØY,KOMMERSIELL,MATFISK,Laks,984.00,TN,5401,TROMSØ,SJØ,SALTVANN,5670.00,TN,69.695333,18.170267,11.0
ANGSTAUREN,13518,T K 0022,985940460.0,LERØY AURORA AS,POSTBOKS 2123,9267,TROMSØ,24.05.1991,,5423,KARLSØY,KOMMERSIELL,MATFISK,Laks,984.00,TN,5401,TROMSØ,SJØ,SALTVANN,5670.00,TN,69.695333,18.170267,11.0
ANGSTAUREN,13518,T K 0028,985940460.0,LERØY AURORA AS,POSTBOKS 2123,9267,TROMSØ,26.06.1983,,5423,KARLSØY,KOMMERSIELL,MATFISK,Laks,984.00,TN,5401,TROMSØ,SJØ,SALTVANN,5670.00,TN,69.695333,18.170267,11.0
ANGSTAUREN,13518,T T 0065,985848718.0,LERØY MIDT AS,INDUSTRIPARKVEIEN 31,7246,SANDSTAD,03.03.2016,03.03.2031,5401,TROMSØ,KOMMERSIELL,STAMFISK,Laks,780.00,TN,5401,TROMSØ,SJØ,SALTVANN,5670.00,TN,69.695333,18.170267,
ANGSTAUREN,13518,T TN0017,937375158.0,AKVAPLAN-NIVA AS,"FRAMSENTERET, POSTBOKS 6606 STAKKEVOLLAN",9296,TROMSØ,16.10.2012,16.10.2022,5421,SENJA,FORSKNING,MATFISK,Laks,780.00,TN,5401,TROMSØ,SJØ,SALTVANN,5670.00,TN,69.695333,18.170267,
APALVIKNESET,29816,H B 0005,836597702.0,BREMNES SEASHORE AS,ØKLANDSVEGEN 90,5430,BREMNES,14.08.1973,,4613,BØMLO,KOMMERSIELL,MATFISK,Laks,5460.00,TN,4618,ULLENSVANG,SJØ,SALTVANN,2925.00,TN,60.146217,6.121133,3.0
APALVIKNESET,29816,H B 0007,997411781.0,FREMSKRIDT LAKS AS,ALVSVÅGVEGEN 52,5430,BREMNES,13.08.1973,,4613,BØMLO,KOMMERSIELL,MATFISK,Laks,780.00,TN,4618,ULLENSVANG,SJØ,SALTVANN,2925.00,TN,60.146217,6.121133,3.0
APALVIKNESET,29816,H FS0014,930391328.0,AS BOLAKS,FUSAVEGEN 281,5640,EIKELANDSOSEN,27.02.1976,,4624,BJØRNAFJORDEN,KOMMERSIELL,MATFISK,Laks,796.00,TN,4618,ULLENSVANG,SJØ,SALTVANN,2925.00,TN,60.146217,6.121133,3.0
APALVIKNESET,29816,H FS0037,930391328.0,AS BOLAKS,FUSAVEGEN 281,5640,EIKELANDSOSEN,13.02.2004,,4624,BJØRNAFJORDEN,KOMMERSIELL,MATFISK,Laks,788.00,TN,4618,ULLENSVANG,SJØ,SALTVANN,2925.00,TN,60.146217,6.121133,3.0
APALVIKNESET,29816,H J 0003,836597702.0,BREMNES SEASHORE AS,ØKLANDSVEGEN 90,5430,BREMNES,14.08.1973,,4618,ULLENSVANG,KOMMERSIELL,MATFISK,Laks,780.00,TN,4618,ULLENSVANG,SJØ,SALTVANN,2925.00,TN,60.146217,6.121133,3.0
APALVIKNESET,29816,H K 0040,836597702.0,BREMNES SEASHORE AS,ØKLANDSVEGEN 90,5430,BREMNES,18.04.2000,,4617,KVINNHERAD,KOMMERSIELL,MATFISK,Laks,780.00,TN,4618,ULLENSVANG,SJØ,SALTVANN,2925.00,TN,60.146217,6.121133,3.0
APALVIKNESET,29816,H R 0003,930391328.0,AS BOLAKS,FUSAVEGEN 281,5640,EIKELANDSOSEN,13.08.1973,,4631,ALVER,KOMMERSIELL,MATFISK,Laks,796.00,TN,4618,ULLENSVANG,SJØ,SALTVANN,2925.00,TN,60.146217,6.121133,3.0
AUENES,14016,AAL 0001,951375772.0,HELLESUND FISKEOPPDRETT AS,"LANGHOLMSUND, KJEHOLMEN 1",4770,HØVÅG,09.08.1973,,4215,LILLESAND,KOMMERSIELL,MATFISK,Laks,804.00,TN,4215,LILLESAND,SJØ,SALTVANN,910.00,TN,58.140267,8.2553,1.0
AUENES,14016,AAL 0004,983970400.0,SØRVEST LAKS AS,"C/O KARL OLAF JØRGENSEN, BIRKELANDSVEIEN 1454",4760,BIRKELAND,01.11.1984,,4215,LILLESAND,KOMMERSIELL,MATFISK,Laks,804.00,TN,4215,LILLESAND,SJØ,SALTVANN,910.00,TN,58.140267,8.2553,1.0
AUENES,14016,VAF 0016,994224514.0,KORSHAVN HAVBRUK AS,KORSHAVN 15,4586,KORSHAMN,18.08.1999,,4207,FLEKKEFJORD,KOMMERSIELL,MATFISK,Laks,804.00,TN,4215,LILLESAND,SJØ,SALTVANN,910.00,TN,58.140267,8.2553,1.0
AUKAN,45087,M AV0006,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,09.08.1973,,1554,AVERØY,KOMMERSIELL,MATFISK,Laks,796.00,TN,1554,AVERØY,SJØ,SALTVANN,300.00,TN,63.0603,7.594283,6.0
AUKRASANDEN,12988,M AK0002,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,20.07.1972,,1547,AUKRA,KOMMERSIELL,MATFISK,Laks,733.00,TN,1547,AUKRA,SJØ,SALTVANN,5460.00,TN,62.783417,6.92605,5.0
AUKRASANDEN,12988,M AK0003,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,11.07.1986,,1547,AUKRA,KOMMERSIELL,MATFISK,Laks,733.00,TN,1547,AUKRA,SJØ,SALTVANN,5460.00,TN,62.783417,6.92605,5.0
AUKRASANDEN,12988,M AK0009,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,01.08.1984,,1547,AUKRA,KOMMERSIELL,MATFISK,Laks,733.00,TN,1547,AUKRA,SJØ,SALTVANN,5460.00,TN,62.783417,6.92605,5.0
AUKRASANDEN,12988,M F 0005,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,02.06.2004,,1579,HUSTADVIKA,KOMMERSIELL,MATFISK,Laks,733.00,TN,1547,AUKRA,SJØ,SALTVANN,5460.00,TN,62.783417,6.92605,5.0
AUKRASANDEN,12988,M H 0004,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,14.08.1973,,1507,ÅLESUND,KOMMERSIELL,MATFISK,Laks,733.00,TN,1547,AUKRA,SJØ,SALTVANN,5460.00,TN,62.783417,6.92605,5.0
AUKRASANDEN,12988,M MD0004,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,30.11.1977,,1506,MOLDE,KOMMERSIELL,MATFISK,Laks,733.00,TN,1547,AUKRA,SJØ,SALTVANN,5460.00,TN,62.783417,6.92605,5.0
AUKRASANDEN,12988,M SØ0004,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,14.10.1986,,1507,ÅLESUND,KOMMERSIELL,MATFISK,Laks,733.00,TN,1547,AUKRA,SJØ,SALTVANN,5460.00,TN,62.783417,6.92605,5.0
AURSØYSVA,12357,STF 0004,924895004.0,ERVIKS LAKS OG ØRRET AS,ARMEN 33,7270,DYRVIK,02.01.1973,,5014,FRØYA,KOMMERSIELL,MATFISK,Laks,1786.00,TN,5014,FRØYA,SJØ,SALTVANN,2860.00,TN,63.801967,8.910767,6.0
AURSØYSVA,12357,STF 0053,924895004.0,ERVIKS LAKS OG ØRRET AS,ARMEN 33,7270,DYRVIK,06.02.2004,,5014,FRØYA,KOMMERSIELL,MATFISK,Laks,796.00,TN,5014,FRØYA,SJØ,SALTVANN,2860.00,TN,63.801967,8.910767,6.0
AURSØYSVA,12357,STF 0063,924895004.0,ERVIKS LAKS OG ØRRET AS,ARMEN 33,7270,DYRVIK,10.09.2009,,5014,FRØYA,KOMMERSIELL,MATFISK,Laks,796.00,TN,5014,FRØYA,SJØ,SALTVANN,2860.00,TN,63.801967,8.910767,6.0
AUSKARNES Ø,10275,F H 0003,980361306.0,GRIEG SEAFOOD FINNMARK AS,MARKVEIEN 38B,9510,ALTA,24.03.1982,,5406,HAMMERFEST,KOMMERSIELL,MATFISK,Laks,974.00,TN,5432,LOPPA,SJØ,SALTVANN,2700.00,TN,70.14145,22.3542,12.0
AUSKARNES Ø,10275,F H 0009,980361306.0,GRIEG SEAFOOD FINNMARK AS,MARKVEIEN 38B,9510,ALTA,15.01.1987,,5406,HAMMERFEST,KOMMERSIELL,MATFISK,Laks,974.00,TN,5432,LOPPA,SJØ,SALTVANN,2700.00,TN,70.14145,22.3542,12.0
AUSKARNES Ø,10275,F H 0017,980361306.0,GRIEG SEAFOOD FINNMARK AS,MARKVEIEN 38B,9510,ALTA,05.08.1991,,5406,HAMMERFEST,KOMMERSIELL,MATFISK,Laks,974.00,TN,5432,LOPPA,SJØ,SALTVANN,2700.00,TN,70.14145,22.3542,12.0
AUSKARNES Ø,10275,F H 0018,980361306.0,GRIEG SEAFOOD FINNMARK AS,MARKVEIEN 38B,9510,ALTA,30.03.1992,,5406,HAMMERFEST,KOMMERSIELL,MATFISK,Laks,974.00,TN,5432,LOPPA,SJØ,SALTVANN,2700.00,TN,70.14145,22.3542,12.0
AUSKARNES Ø,10275,F H 0019,980361306.0,GRIEG SEAFOOD FINNMARK AS,MARKVEIEN 38B,9510,ALTA,16.08.1984,,5406,HAMMERFEST,KOMMERSIELL,MATFISK,Laks,974.00,TN,5432,LOPPA,SJØ,SALTVANN,2700.00,TN,70.14145,22.3542,12.0
AUSKARNES Ø,10275,F H 0023,980361306.0,GRIEG SEAFOOD FINNMARK AS,MARKVEIEN 38B,9510,ALTA,16.08.1984,,5406,HAMMERFEST,KOMMERSIELL,MATFISK,Laks,974.00,TN,5432,LOPPA,SJØ,SALTVANN,2700.00,TN,70.14145,22.3542,12.0
AUSKARNES Ø,10275,F H 0032,980361306.0,GRIEG SEAFOOD FINNMARK AS,MARKVEIEN 38B,9510,ALTA,23.01.2004,,5406,HAMMERFEST,KOMMERSIELL,MATFISK,Laks,974.00,TN,5432,LOPPA,SJØ,SALTVANN,2700.00,TN,70.14145,22.3542,12.0
AUSKARNES Ø,10275,F H 0033,980361306.0,GRIEG SEAFOOD FINNMARK AS,MARKVEIEN 38B,9510,ALTA,23.01.2004,,5406,HAMMERFEST,KOMMERSIELL,MATFISK,Laks,974.00,TN,5432,LOPPA,SJØ,SALTVANN,2700.00,TN,70.14145,22.3542,12.0
AUSKARNES Ø,10275,F HV0006,980361306.0,GRIEG SEAFOOD FINNMARK AS,MARKVEIEN 38B,9510,ALTA,20.01.1987,,5433,HASVIK,KOMMERSIELL,MATFISK,Laks,974.00,TN,5432,LOPPA,SJØ,SALTVANN,2700.00,TN,70.14145,22.3542,12.0
AUSKARNES Ø,10275,F KD0001,980361306.0,GRIEG SEAFOOD FINNMARK AS,MARKVEIEN 38B,9510,ALTA,02.07.1984,,5406,HAMMERFEST,KOMMERSIELL,MATFISK,Laks,974.00,TN,5432,LOPPA,SJØ,SALTVANN,2700.00,TN,70.14145,22.3542,12.0
AUSKARNES Ø,10275,F L 0022,980361306.0,GRIEG SEAFOOD FINNMARK AS,MARKVEIEN 38B,9510,ALTA,08.02.1980,,5432,LOPPA,KOMMERSIELL,MATFISK,Laks,974.00,TN,5432,LOPPA,SJØ,SALTVANN,2700.00,TN,70.14145,22.3542,12.0
AUSKARNES Ø,10275,F L 0025,980361306.0,GRIEG SEAFOOD FINNMARK AS,MARKVEIEN 38B,9510,ALTA,29.07.1999,,5432,LOPPA,KOMMERSIELL,MATFISK,Laks,974.00,TN,5432,LOPPA,SJØ,SALTVANN,2700.00,TN,70.14145,22.3542,12.0
AUSKARNES Ø,10275,F L 0026,980361306.0,GRIEG SEAFOOD FINNMARK AS,MARKVEIEN 38B,9510,ALTA,27.07.1999,,5432,LOPPA,KOMMERSIELL,MATFISK,Laks,974.00,TN,5432,LOPPA,SJØ,SALTVANN,2700.00,TN,70.14145,22.3542,12.0
AUSKARNES Ø,10275,F L 0033,980361306.0,GRIEG SEAFOOD FINNMARK AS,MARKVEIEN 38B,9510,ALTA,23.11.2006,,5432,LOPPA,KOMMERSIELL,MATFISK,Laks,974.00,TN,5432,LOPPA,SJØ,SALTVANN,2700.00,TN,70.14145,22.3542,12.0
AUSKARNES Ø,10275,F NK0019,980361306.0,GRIEG SEAFOOD FINNMARK AS,MARKVEIEN 38B,9510,ALTA,16.10.1997,,5435,NORDKAPP,KOMMERSIELL,MATFISK,Laks,974.00,TN,5432,LOPPA,SJØ,SALTVANN,2700.00,TN,70.14145,22.3542,12.0
AUSKARNES Ø,10275,F NK0020,980361306.0,GRIEG SEAFOOD FINNMARK AS,MARKVEIEN 38B,9510,ALTA,16.10.1997,,5435,NORDKAPP,KOMMERSIELL,MATFISK,Laks,974.00,TN,5432,LOPPA,SJØ,SALTVANN,2700.00,TN,70.14145,22.3542,12.0
AUSKARNES Ø,10275,F NK0022,980361306.0,GRIEG SEAFOOD FINNMARK AS,MARKVEIEN 38B,9510,ALTA,16.10.1997,,5435,NORDKAPP,KOMMERSIELL,MATFISK,Laks,974.00,TN,5432,LOPPA,SJØ,SALTVANN,2700.00,TN,70.14145,22.3542,12.0
AUSKARNES Ø,10275,F NK0023,980361306.0,GRIEG SEAFOOD FINNMARK AS,MARKVEIEN 38B,9510,ALTA,16.10.1997,,5435,NORDKAPP,KOMMERSIELL,MATFISK,Laks,974.00,TN,5432,LOPPA,SJØ,SALTVANN,2700.00,TN,70.14145,22.3542,12.0
AUSKARNES Ø,10275,F NK0024,980361306.0,GRIEG SEAFOOD FINNMARK AS,MARKVEIEN 38B,9510,ALTA,16.10.1997,,5435,NORDKAPP,KOMMERSIELL,MATFISK,Laks,974.00,TN,5432,LOPPA,SJØ,SALTVANN,2700.00,TN,70.14145,22.3542,12.0
AUSTNESTÅA,11800,SFA 0003,984095694.0,FALK OG MAGNAR VILNES ANS,VILNES,6985,ATLØY,29.09.1973,,4645,ASKVOLL,KOMMERSIELL,MATFISK,Laks,733.00,TN,4602,KINN,SJØ,SALTVANN,2340.00,TN,61.490817,5.171167,4.0
AUSTVIKA,26795,NTF 0001,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,12.04.1973,,5049,FLATANGER,KOMMERSIELL,MATFISK,Laks,804.00,TN,5049,FLATANGER,SJØ,SALTVANN,5460.00,TN,64.418533,10.696033,7.0
AUSTVIKA,26795,NTF 0005,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,03.03.1998,,5049,FLATANGER,KOMMERSIELL,MATFISK,Laks,804.00,TN,5049,FLATANGER,SJØ,SALTVANN,5460.00,TN,64.418533,10.696033,7.0
AUSTVIKA,26795,NTF 0007,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,21.10.1982,,5049,FLATANGER,KOMMERSIELL,MATFISK,Laks,804.00,TN,5049,FLATANGER,SJØ,SALTVANN,5460.00,TN,64.418533,10.696033,7.0
AUSTVIKA,26795,NTF 0008,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,22.11.1977,,5049,FLATANGER,KOMMERSIELL,MATFISK,Laks,804.00,TN,5049,FLATANGER,SJØ,SALTVANN,5460.00,TN,64.418533,10.696033,7.0
AUSTVIKA,26795,NTF 0013,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,04.07.1986,,5049,FLATANGER,KOMMERSIELL,MATFISK,Laks,804.00,TN,5049,FLATANGER,SJØ,SALTVANN,5460.00,TN,64.418533,10.696033,7.0
BADSTUVIKA,13572,STF 0031,985848718.0,LERØY MIDT AS,INDUSTRIPARKVEIEN 31,7246,SANDSTAD,16.04.1973,,5014,FRØYA,KOMMERSIELL,MATFISK,Laks,796.00,TN,5056,HITRA,SJØ,SALTVANN,5460.00,TN,63.533983,9.1469,6.0
BADSTUVIKA,13572,STH 0027,985848718.0,LERØY MIDT AS,INDUSTRIPARKVEIEN 31,7246,SANDSTAD,26.06.1986,,5056,HITRA,KOMMERSIELL,MATFISK,Laks,796.00,TN,5056,HITRA,SJØ,SALTVANN,5460.00,TN,63.533983,9.1469,6.0
BADSTUVIKA,13572,STH 0046,985848718.0,LERØY MIDT AS,INDUSTRIPARKVEIEN 31,7246,SANDSTAD,10.06.1977,,5056,HITRA,KOMMERSIELL,MATFISK,Laks,796.00,TN,5056,HITRA,SJØ,SALTVANN,5460.00,TN,63.533983,9.1469,6.0
BADSTUVIKA,13572,STHE0001,985848718.0,LERØY MIDT AS,INDUSTRIPARKVEIEN 31,7246,SANDSTAD,23.07.1973,,5055,HEIM,KOMMERSIELL,MATFISK,Laks,796.00,TN,5056,HITRA,SJØ,SALTVANN,5460.00,TN,63.533983,9.1469,6.0
BADSTUVIKA,13572,STHE0011,985848718.0,LERØY MIDT AS,INDUSTRIPARKVEIEN 31,7246,SANDSTAD,01.02.1973,,5055,HEIM,KOMMERSIELL,MATFISK,Laks,796.00,TN,5056,HITRA,SJØ,SALTVANN,5460.00,TN,63.533983,9.1469,6.0
BADSTUVIKA,13572,STSI0001,985848718.0,LERØY MIDT AS,INDUSTRIPARKVEIEN 31,7246,SANDSTAD,09.02.1982,,5055,HEIM,KOMMERSIELL,MATFISK,Laks,796.00,TN,5056,HITRA,SJØ,SALTVANN,5460.00,TN,63.533983,9.1469,6.0
BAKJESTRANDA,13341,H L 0003,866751242.0,EIDE FJORDBRUK AS,STØAVEGEN 98,5640,EIKELANDSOSEN,01.01.1973,,4631,ALVER,KOMMERSIELL,MATFISK,Laks,783.00,TN,4648,BREMANGER,SJØ,SALTVANN,780.00,TN,61.82025,4.940267,4.0
BAKJESTRANDA,13341,SFB 0048,996997979.0,NORFORSK AS,STØAVEGEN 98,5640,EIKELANDSOSEN,09.11.2012,31.05.2023,4617,KVINNHERAD,FORSKNING,MATFISK,Laks,780.00,TN,4648,BREMANGER,SJØ,SALTVANN,780.00,TN,61.82025,4.940267,
BAKJESTRANDA,13341,SFB 0056,996997979.0,NORFORSK AS,STØAVEGEN 98,5640,EIKELANDSOSEN,06.11.2019,01.06.2023,4617,KVINNHERAD,FORSKNING,MATFISK,Laks,520.00,TN,4648,BREMANGER,SJØ,SALTVANN,780.00,TN,61.82025,4.940267,
BAKKA,19395,H KM0021,826167572.0,HARDANGER FISKEFOREDLING AS,BÅTAVIKA 30,5630,STRANDEBARM,08.05.2003,08.12.2025,4622,KVAM,SLAKTEMERD,MATFISK,Laks,600.00,TN,4622,KVAM,SJØ,SALTVANN,600.00,TN,60.2349,6.006483,
BALTSFJORD,32537,T LK0003,990970602.0,NRS FARMING AS,MARKVEIEN 38B,9510,ALTA,19.08.1983,,5421,SENJA,KOMMERSIELL,MATFISK-GRØNN KONVERTERT,Laks,974.00,TN,5421,SENJA,SJØ,SALTVANN,3600.00,TN,69.54605,17.77085,10.0
BALTSFJORD,32537,T LK0026,990970602.0,NRS FARMING AS,MARKVEIEN 38B,9510,ALTA,04.05.1999,,5421,SENJA,KOMMERSIELL,MATFISK-GRØNN KONVERTERT,Laks,974.00,TN,5421,SENJA,SJØ,SALTVANN,3600.00,TN,69.54605,17.77085,10.0
BALTSFJORD,32537,T LK0031,990970602.0,NRS FARMING AS,MARKVEIEN 38B,9510,ALTA,08.09.2009,,5421,SENJA,KOMMERSIELL,MATFISK-GRØNN KONVERTERT,Laks,974.00,TN,5421,SENJA,SJØ,SALTVANN,3600.00,TN,69.54605,17.77085,10.0
BALTSFJORD,32537,T LK0032,990970602.0,NRS FARMING AS,MARKVEIEN 38B,9510,ALTA,20.10.2014,,5421,SENJA,KOMMERSIELL,MATFISK-GRØNN B,Laks,974.00,TN,5421,SENJA,SJØ,SALTVANN,3600.00,TN,69.54605,17.77085,10.0
BALTSFJORD,32537,T LK0033,990970602.0,NRS FARMING AS,MARKVEIEN 38B,9510,ALTA,05.12.2016,,5421,SENJA,KOMMERSIELL,MATFISK-GRØNN A,Laks,974.00,TN,5421,SENJA,SJØ,SALTVANN,3600.00,TN,69.54605,17.77085,10.0
BALTSFJORD,32537,T T 0003,987044349.0,NOR SEAFOOD AS,BOTNHAMNVEIEN 771,9373,BOTNHAMN,15.09.1973,,5401,TROMSØ,KOMMERSIELL,MATFISK-GRØNN KONVERTERT,Laks,974.00,TN,5421,SENJA,SJØ,SALTVANN,3600.00,TN,69.54605,17.77085,10.0
BALTSFJORD,32537,T T 0007,987044349.0,NOR SEAFOOD AS,BOTNHAMNVEIEN 771,9373,BOTNHAMN,21.02.1975,,5401,TROMSØ,KOMMERSIELL,MATFISK-GRØNN KONVERTERT,Laks,974.00,TN,5421,SENJA,SJØ,SALTVANN,3600.00,TN,69.54605,17.77085,10.0
BARBOGEN,13305,T TK0004,933591530.0,WILSGÅRD FISKEOPPDRETT AS,VÆRNESVEIEN 105,9381,TORSKEN,08.09.1982,,5421,SENJA,KOMMERSIELL,MATFISK-GRØNN KONVERTERT,Laks,964.00,TN,5421,SENJA,SJØ,SALTVANN,3780.00,TN,69.368117,17.0281,10.0
BARBOGEN,13305,T TK0005,933591530.0,WILSGÅRD FISKEOPPDRETT AS,VÆRNESVEIEN 105,9381,TORSKEN,06.09.1984,,5421,SENJA,KOMMERSIELL,MATFISK-GRØNN KONVERTERT,Laks,964.00,TN,5421,SENJA,SJØ,SALTVANN,3780.00,TN,69.368117,17.0281,10.0
BARBOGEN,13305,T TK0020,933591530.0,WILSGÅRD FISKEOPPDRETT AS,VÆRNESVEIEN 105,9381,TORSKEN,05.10.2009,,5421,SENJA,KOMMERSIELL,MATFISK-GRØNN KONVERTERT,Laks,964.00,TN,5421,SENJA,SJØ,SALTVANN,3780.00,TN,69.368117,17.0281,10.0
BARBOGEN,13305,T TK0021,922420866.0,TROMS OG FINNMARK FYLKESKOMMUNE,POSTBOKS 701,9815,VADSØ,05.11.2013,05.11.2023,5421,SENJA,UNDERVISNING,MATFISK,Laks,780.00,TN,5421,SENJA,SJØ,SALTVANN,3780.00,TN,69.368117,17.0281,
BARSTADVIK,10183,M SU0001,964367701.0,AQUAGEN AS,"C/O AQUAGEN AS, INDUSTRIVEIEN 13",7200,KYRKSÆTERØRA,14.08.1973,,1563,SUNNDAL,KOMMERSIELL,STAMFISK,Laks,195.00,TN,1520,ØRSTA,LAND,SALTVANN,780.00,TN,62.359983,6.263517,
BARSTADVIK,10183,M TV0009,964367701.0,AQUAGEN AS,"C/O AQUAGEN AS, INDUSTRIVEIEN 13",7200,KYRKSÆTERØRA,19.09.1994,,1560,TINGVOLL,KOMMERSIELL,STAMFISK,Laks,780.00,TN,1520,ØRSTA,LAND,SALTVANN,780.00,TN,62.359983,6.263517,
BARSTADVIK,10183,M VD0042,964367701.0,AQUAGEN AS,"C/O AQUAGEN AS, INDUSTRIVEIEN 13",7200,KYRKSÆTERØRA,13.12.2019,,1520,ØRSTA,KOMMERSIELL,SETTEFISK,Laks,0.00,STK,1520,ØRSTA,LAND,SALTVANN,780.00,TN,62.359983,6.263517,
BARSTADVIK,39117,SFV 0019,985672911.0,OFS MÅLØY AS,POSTBOKS 5,6701,MÅLØY,20.12.2018,,4602,KINN,KOMMERSIELL,MATFISK,Laks,15000.00,TN,4602,KINN,LAND,SALTVANN,15000.00,TN,61.96605,5.139017,
BARØYA,31877,NTF 0003,966840528.0,SALMAR FARMING AS,INDUSTRIVEIEN 51,7266,KVERVA,30.06.1977,,5049,FLATANGER,KOMMERSIELL,MATFISK,Laks,860.00,TN,5007,NAMSOS,SJØ,SALTVANN,2860.00,TN,64.621117,11.235517,7.0
BARØYA,31877,NTF 0010,966840528.0,SALMAR FARMING AS,INDUSTRIVEIEN 51,7266,KVERVA,20.06.1984,,5049,FLATANGER,KOMMERSIELL,MATFISK,Laks,860.00,TN,5007,NAMSOS,SJØ,SALTVANN,2860.00,TN,64.621117,11.235517,7.0
BARØYA,31877,NTF 0016,966840528.0,SALMAR FARMING AS,INDUSTRIVEIEN 51,7266,KVERVA,30.08.1988,,5049,FLATANGER,KOMMERSIELL,MATFISK,Laks,860.00,TN,5007,NAMSOS,SJØ,SALTVANN,2860.00,TN,64.621117,11.235517,7.0
BARØYA,31877,NTF 0021,966840528.0,SALMAR FARMING AS,INDUSTRIVEIEN 51,7266,KVERVA,27.04.1990,,5049,FLATANGER,KOMMERSIELL,MATFISK,Laks,860.00,TN,5007,NAMSOS,SJØ,SALTVANN,2860.00,TN,64.621117,11.235517,7.0
BASTLI,18235,R F 0001,944663002.0,FINNØY FISK AS,FINNØYVEGEN 447,4160,FINNØY,14.08.1973,,1103,STAVANGER,KOMMERSIELL,MATFISK,Laks,846.00,TN,1133,HJELMELAND,SJØ,SALTVANN,3600.00,TN,59.2694,6.193083,2.0
